sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
5205,,Default,simple,Default Category/Kitchen Appliances/Kitchen Machine,base,Chef Titanium KMC 050,"<ul>
\n 	<li>Powerful 1400W motor</li>
\n 	<li>Over 20 available attachments</li>
\n 	<li>Generous 4.6 liter bowl capacity</li>
\n 	<li>Stainless steel bowl tools</li>
\n 	<li>4 power outlets</li>
\n 	<li>KENWOOD Planetary mixing action</li>
\n 	<li>Solid metal construction</li>
\n 	<li>Signature design</li>
\n</ul>
\n&nbsp;","<h3>Kitchen Machine KM 050 (Chef Titanium)</h3>
\nIf cooking is your passion, this&amp;nbsp kitchen machine&amp;nbsp will give you the freedom and the means to express it.",,1,Taxable Goods,"Catalog, Search",40000,,,,chef-titanium-kmc-050-6,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/01/KMC-050.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/01/KMC-050.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/01/KMC-050.png,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5203,,Default,simple,Default Category/Uncategorized,base,Ch-500,"[gallery ids=""3268""]
\n<h3>Ch-500</h3>
\nQuadblade mini chopper, ideal for small quantities.",,,1,Taxable Goods,"Catalog, Search",40000,,,,ch-500-4,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5202,,Default,simple,Default Category/Uncategorized,base,DI-192,"[gallery ids=""3135""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,di-192-5,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5201,,Default,simple,Default Category/Uncategorized,base,ST-401,"[gallery ids=""3132""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,st-401-1,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5200,,Default,simple,Default Category/Uncategorized,base,ST-405,"[gallery ids=""3129""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,st-405-3,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5196,,Default,simple,Default Category/Uncategorized,base,Prospero KM 266,"A powerful but compact kitchen machine designed for the smaller kitchen.
\n
\n[gallery ids=""3051""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,prospero-km-266-10,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5195,,Default,simple,Default Category/Uncategorized,base,Prospero KM 282,"[gallery ids=""3048""]
\n
\nA powerful but compact kitchen machine designed for the smaller kitchen.",,,1,Taxable Goods,"Catalog, Search",40000,,,,prospero-km-282-10,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5187,,Default,simple,Default Category/Uncategorized,base,eLVS,"<ul>
\n 	<li>KLV-1215S (1 Ton)</li>
\n 	<li>KLV-1815S (1.5 Ton)[gallery ids=""4126,4127""]
\n
\n&nbsp;</li>
\n</ul>",,,1,Taxable Goods,"Catalog, Search",40000,,,,elvs-1,eLVS - Best AC in Pakistan,,Buying ac is not a headache now as Kenwood Pakistan bring you the eLVS best ac in Pakistan in affordable prices,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5182,,Default,simple,Default Category/Uncategorized,base,Chef Titanium KM 010,"<h3>Kitchen Machine KM 010 (Chef Titanium)</h3>
\nIf cooking is your passion, this&amp;nbsp kitchen machine&amp;nbsp will give you the freedom and the means to express it.
\n
\n[gallery ids=""2477""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,chef-titanium-km-010-5,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5227,,Default,simple,Default Category/Kitchen Appliances/Kitchen Machine,base,Chef Premier KMC 570,"<ul>
\n 	<li> Powerful 1000W motor Maintains speed and power even under heavy loads</li>
\n 	<li> Generous 4.6-litre bowl capacity perfect for daily food preparation and entertaining, designed in a compact footprint</li>
\n 	<li> Full metal body</li>
\n 	<li> Bowl tools included High-quality K-Beater, dough hook and whisk</li>
\n 	<li> 3 power outlets Offer unrivalled versatility</li>
\n 	<li> Planetary mixing action Gives unparalleled results even on small quantities</li>
\n 	<li> Solid metal construction Built to last a lifetime</li>
\n 	<li> Signature design Delivers ergonomic simplicity and durability</li>
\n</ul>","<div class=""col-xs-12"">
\n<h3>About the Premier Chef KMC 570</h3>
\nThe Kenwood Premier Chef KMC570 is a smart and very robust kitchen machine for someone who likes nothing more than to get busy creating delicious meals and baking delights.
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/KitchenMachine-KMC570-800x600-3_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3></h3>
\nThe Kenwood Premier Chef KMC 570 is a smart and very robust kitchen machine for someone who likes nothing more than to get busy creating delicious meals and baking delights.
\n
\n</div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-8"">
\n<h3>Performance</h3>
\nWith a 1000W motor and three power outlets and huge choice of attachments, the Premier Chef KMC 570 has all the everyday power and versatility to make light work of kneading heavy dough and mixing complex ingredients.
\n
\n</div>
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/fghfgh.jpg"" width=""280"" height=""251"" /></div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/KitchenMachines-KMC570-800x600-4_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Design for life</h3>
\nWith three power outlets, a generous 4.6-liter bowl, four bowl tools and a choice of more than 20 extra attachments, your Kenwood Premier Chef KMC 570 will always live up to expectations.
\n
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",39700,,,,chef-premier-kmc-570-10,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/KMC-570-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/KMC-570-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/KMC-570-300x267-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5252,5253",,,,,,,,,,,,,,,,,,
5157,,Default,simple,Default Category/Uncategorized,base,BL-480,"[gallery ids=""2794,3874,3875,4305,4304""]
\n<h3>BL-480</h3>
\nA powerful, all-round family-sized blender to handle anything from soft berry fruits to crushed ice.
\n
\n[gallery ids=""2518""]",,,1,Taxable Goods,"Catalog, Search",8200,,,,bl-480-2,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5181,,Default,simple,Default Category/Uncategorized,base,BL-380,"[gallery ids=""2796,4286,4283""]
\n<h3>BL-380</h3>
\nWith its clean design and simple lines, you'll find this white blender easy to use.
\n
\n[gallery ids=""2518""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,bl-380-2,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5180,,Default,simple,Default Category/Uncategorized,base,SB 266,"[gallery ids=""2720""]
\n<h3>SB 266</h3>
\nThis smoothie machine is for anyone who appreciates the benefits of fresh fruit smoothies.
\n
\n[gallery ids=""2518""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,sb-266-9,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5179,,Default,simple,Default Category/Uncategorized,base,HB-645,"[gallery ids=""2463""]
\n<h3>HB-645</h3>
\nNot provided
\n
\n&nbsp;",,,1,Taxable Goods,"Catalog, Search",40000,,,,hb-645-9,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5156,,Default,simple,Default Category/Uncategorized,base,HB-665,"<h3>HB-665</h3>
\nGreat value performance for cooks in a hurry.
\n
\n[gallery ids=""2464""]",,,1,Taxable Goods,"Catalog, Search",7700,,,,hb-665-1,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5178,,Default,simple,Default Category/Uncategorized,base,HB-714,"[gallery ids=""2718""]
\n<h3>HB-714</h3>
\nFirst class optimised performance and quality from Kenwood's patented, triple blade system.
\n
\n[gallery ids=""2518""]
\n
\n[gallery ids=""2518""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,hb-714-2,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5224,,Default,simple,Default Category/Kitchen Appliances/Hand Blender,base,HB-713,"<ul>
\n 	<li> Powerful 700W motor optimum performance for effortless blending.</li>
\n 	<li> 0.75L calibrated beaker with a robust handle and convenient lid.</li>
\n 	<li> 1 speed plus turbo ergonomic, easy 1-handed operation providing user control.</li>
\n 	<li> Blending attachment tri-blade.</li>
\n 	<li> Durable stainless steel, tri-blade system.</li>
\n 	<li> Pan blending attachment tri-blade innovative bigfoot design.</li>
\n 	<li> Easy to clean dishwasher-safe parts.</li>
\n 	<li> 700 W 2 speed</li>
\n</ul>",Your Triblade Hand Blender HB713 gives you powerful and controllable blending at the touch of a button. The 700W motor and three blade system work with the unique foot design to chop and blend ingredients as efficiently as possible.,,1,Taxable Goods,"Catalog, Search",40000,,,,hb-713-1,Hand Blender in Pakistan - Kenwood Pakistan Kitchen Range,,"Looking for a appliances which would bring ease in your daily kitchen activities, then Kenwood hand blender would be the best appliance for your kitchen.",https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/hb-713-300x267-2.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/hb-713-300x267-2.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/hb-713-300x267-2.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5248,5244",,,,,,,,,,,,,,,,,,
5155,,Default,simple,Default Category/Uncategorized,base,HB-615,"<h3>HB-615</h3>
\nGreat value performance for cooks in a hurry.
\n
\n[gallery ids=""2462""]",,,1,Taxable Goods,"Catalog, Search",5400,,,,hb-615-1,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5177,,Default,simple,Default Category/Uncategorized,base,HB-710,"[gallery ids=""2714""]
\n<h3>HB-710</h3>
\nFirst class optimised performance and quality from Kenwood's patented, triple blade system.
\n
\n[gallery ids=""2518""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,hb-710-2,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5154,,Default,simple,Default Category/Uncategorized,base,FPP-235,"<h3>FP-235</h3>
\nFor busy lifestyles and simple pleasures.
\n
\n[gallery ids=""2469""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,fpp-235-7,Cooking range in Pakistan - Kenwood Food Processor,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5223,,Default,simple,Default Category/Kitchen Appliances/Food Processor,base,FP-691,"<ul>
\n 	<li> Powerful energy-efficient 900W motor</li>
\n 	<li> Variable Speed plus pulse</li>
\n 	<li> 2.9 Litre bowl capacity 1.5L working capacity</li>
\n 	<li> Plastic Twin Beater Whisk Ideal for eggs, creams, and mousses</li>
\n 	<li> Plastic Mill For herbs, nuts and coffee beans</li>
\n 	<li> Easy to clean design</li>
\n 	<li> Citrus Press &amp; Centrifugal Juicer attachments</li>
\n 	<li> High-grade stainless steel knife blade</li>
\n 	<li> 3 Stainless steel discs Both fine and coarse reversible slicing and shredding discs and a Julienne Chipper disc.</li>
\n 	<li> Disc storage unit to safely store the slicing and shredding discs</li>
\n 	<li> 1.5 Litre liquidizer capacity 1.5L working capacity</li>
\n 	<li> Integral cord storage</li>
\n 	<li> Rubber feet for additional durability</li>
\n</ul>
\n&nbsp;","<div class=""col-xs-12"">
\n<h3>Food Processor - FP 691</h3>
\nIf you are fond of cooking then kenwood has created the best helper for your kitchen, with its stainless steel knife and reversible slicing and shredding disc you can easily dice vegetables and can cook your favorite delicious food.
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/FP691-1_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3>About FP 691</h3>
\nThe Kenwood FP691 offers a powerful 900W motor, variable speed plus pulse and reversible slicing and shredding discs.
\n
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",19400,,,,fp-691-4,Cooking range in Pakistan - Kenwood Food Processor,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FP-691-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FP-691-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FP-691-300x267-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5221,5222",,,,,,,,,,,,,,,,,,
5220,,Default,simple,Default Category/Kitchen Appliances/Kettle,base,SJM-290,"<ul>
\n 	<li>Power: 2.2kW and 3kW</li>
\n 	<li> Capacity: 1.7 Litre</li>
\n 	<li> Hinged locking lid</li>
\n 	<li> Spout design Allows easy filling and perfect pouring</li>
\n 	<li> Polished concealed element makes easy cleaning</li>
\n 	<li> Dual water window with cup measurements</li>
\n 	<li> 360 power base</li>
\n 	<li> Boil dry protection</li>
\n 	<li> Dual Water Window</li>
\n</ul>","<div class=""col-xs-12"">
\n<h3>The brushed SJM290 Jug Kettle</h3>
\nThe Kenwood SJM290 brushed metal 1.7-liter jug kettle with black accents. This kettle has a secure, hinged lid for easy filling and a wide angled spout for easy pouring.
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/Kettles-SJM290-800x600-1_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Brushed Metal</h3>
\nThe Kenwood SJM 290 brushed metal 1.7-liter jug kettle with black accents. This kettle has a secure, hinged lid for easy filling and a wide angled spout for easy pouring.
\n
\n</div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-8"">
\n<h3>Dual water window</h3>
\nThe kettle has a dual water window with cup measurements, allowing easy filling. The mesh filter traps limescale and can be removed for easy cleaning. Dual water windows conveniently allowing for accurate filling. Also designed with a wide angled spout for easy filling and pouring.
\n
\n</div>
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/WaterWindow_240x180.jpg"" width=""240"" height=""180"" /></div>
\n</div>",,1,Taxable Goods,"Catalog, Search",5800,,,,sjm-290-5,Tea Kettle of Kenwood from the Breakfast Range,,"Kenwood tea kettle having capacity of more than 1 liters, plastic body & removable mesh filter loved by everyone and consider as one of the best tea kettle.",https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/SJM-290-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/SJM-290-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/SJM-290-300x267-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5219,5237",,,,,,,,,,,,,,,,,,
